has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,URL,label
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,1,0,1,127,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,https://fjaksjfa8.top/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,1,0,1,127,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,https://fjaksjfa7.top/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,1,0,1,127,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,https://fjaksjfa6.top/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,1,0,1,127,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,https://fjaksjfa4.top/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,1,0,1,127,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,https://fjaksjfa3.top/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,1,0,1,127,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,https://fjaksjfa2.top/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,http://www.sellercentral-amazon.com-f2b1en.me/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,3,3,7,51,0,1,1,1116,0,1,1,2,0,0,0,0,1,0,4,0,0,0,0,0,1,https://tinyurl.com/bpersmartappcom,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,250,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,1,0,https://revshilohapp.thechurchonline.com/manage/?view=login&appIdKey=fcd00c0656cc490&country,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,15,1,1,0,233,0,5,1,8,0,0,0,0,0,0,2,0,0,0,0,1,0,https://case-100067559219846121.start.page/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,https://www2.etc-meisai.jpetcrfunccode1013000000.haokaisen.com/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,30,1,0,0,731,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,http://loginfacebokktounclokteunbllvk.mp4.work.gd/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,30,1,0,0,735,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,http://loginfacebokktounblockyouracount.mp4.work.gd/,1
1,1,0,0,0,1,1,1,1,0,0,9,0,0,0,0,0,0,3,0,7,23,0,0,0,537,0,2,1,56,0,0,1,0,1,0,27,0,0,0,0,1,0,http://bafkreih2fdmx5rety5p627o6mgb452elz2lwokkmkbvze5eldl5pqddvua.ipfs.cf-ipfs.com/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,109,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://babeauwinnaxel.firebaseapp.com/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,109,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://carlbnchcepls.web.app/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,109,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://carlbnchcepls.firebaseapp.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://chaselogin91.web.app/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://chaselogin91.firebaseapp.com/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,109,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://grscers.web.app/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,109,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://grscers.firebaseapp.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://m76387ht.web.app/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://m76387ht.firebaseapp.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://portaldiscover19.web.app/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://portaldiscover19.firebaseapp.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://review-management-c987f.web.app/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://review-management-c987f.firebaseapp.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51,0,1,4,8,13,25,1,0,0,2397,0,53,2,11,0,0,0,0,0,0,1,0,0,0,0,1,1,https://xn----8sbenebo4al1d2aq.xn--p1ai/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,5,24,0,0,0,163,0,2,1,4,0,0,0,0,0,0,18,0,0,0,0,3,0,https://shorten.world/b-fUn,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://silverhive.net//intact/index.php,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,53,0,0,0,80,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,https://ohiohistory.myportfolio.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,49,1,0,0,465,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,https://dentistry.nixwood.com/solution/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://s3.amazonaws.com/appforest_uf/f1677418602268x344552955287314100/index.html,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.best-practice.se/ipfs/QmXrRB1QHJKxuXaBcxiUEAAXZQ4DiNSEaoCEwtVz6EV6Hy/,1
1,1,1,0,0,1,0,0,0,0,0,5,4,0,0,94,0,0,53,20,74,175,0,1,1,13883,0,351,11,718,0,0,1,0,0,1,8,1,0,0,0,161,0,https://yahlla.com/c/chaseonline/d0136fda2/245f,1
1,1,1,0,0,1,0,0,0,0,0,5,4,0,0,94,0,0,53,20,74,175,0,1,1,14054,0,347,11,718,0,0,1,0,0,1,8,1,0,0,0,157,0,http://yahlla.com/c/chaseonline/4ac0cd583/245f,1
1,1,1,0,0,1,0,0,0,0,0,5,4,0,0,94,0,0,53,20,74,175,0,1,1,13874,0,349,11,718,0,0,1,0,0,1,8,1,0,0,0,159,0,http://yahlla.com/c/chaseonline/4784bc44e/245f,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,53,0,0,0,80,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,https://sharedsecurely.myportfolio.com/,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,476,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://orange-mud-6150.3gm2mqod.workers.dev/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://globbers.com.br/wp-includes/bos.htm,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,https://www.direct2.jp-bamk.japanpost.jp.thndg.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://e-tax-nta.web.app/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://unitedairlinesonline.live,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,https://www.direct2.jp-bamk.japanpost.jp.thndg.com,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,https://www.direct2.jp-bamk.japanpost.jp.thndg.com/post/client/index_pc.php,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,17,1,1,1,302,0,3,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,https://primeconvi.sslblindado.com/030405/,1
1,1,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,1,0,1,8,6,0,0,0,285,0,28,1,13,0,0,1,0,0,0,2,0,0,0,0,8,1,https://ww5ib.pontosprogramadesco.com/client_/@h_tml/index?resgate=24f6d374cf8dcdf791947c992d838a18&amp;u=wl1,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,17,0,0,0,51,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,https://taplink.cc/newfor,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,3,3,7,51,0,1,1,1109,0,1,1,2,0,0,0,0,1,0,4,0,0,0,0,0,1,http://tinyurl.com/areabper,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,30,1,0,0,368,0,0,0,16,0,0,1,0,0,0,2,0,0,0,0,1,0,https://sparkasse.sp-pushtanupdate.de/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,30,1,0,0,368,0,0,0,16,0,0,1,0,0,0,2,0,0,0,0,1,0,https://sp-pushtanupdate.de/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,3,3,7,51,0,1,1,1110,0,1,1,2,0,0,0,0,1,0,4,0,0,0,0,0,1,http://tinyurl.com/Area-Bper,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,226,0,1,0,5,0,0,0,0,0,0,5,0,0,0,0,1,0,http://moiyadaljehani.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,http://geracaolivesdo-7uoqp7ivrq-du.a.run.app/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://geracaolivesdo-7uoqp7ivrq-du.a.run.app/https://livelolnd-ocnqpjugja-ey.a.run.app//?hash={luciana@buatim.com.br},1
1,1,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,1,1,11,0,0,0,108,0,0,0,6,0,0,1,0,0,1,2,0,0,0,0,0,0,http://carlaeh.net/2563762gJ6420448fL428189497KL13216yn24QJu174158pL,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://carlaeh.net/2563762gl6420448Pf428189497Bj13216Re24QCr174158JU,1
1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,6,5,4,144,1,1,0,497,0,7,0,19,0,1,0,0,0,0,4,1,0,0,0,0,0,https://www.rihabpc.com/,1
1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,3,13,0,0,0,226,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://sqxitz.webwave.dev/,1
1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,3,13,0,0,0,226,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://g6rzdu.webwave.dev/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,13,0,0,0,243,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://l7om8h.webwave.dev/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://geracaolivesdo-7uoqp7ivrq-du.a.run.app/,1
1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,3,13,0,0,0,226,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://uo53ri.webwave.dev/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,1,0,0,139,0,1,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,http://metamasklogi.us,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.lextabak.nl/tmcb.nrn/pnci.php,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,0,0,4,18,7,45,1,1,1,4016,0,50,7,67,0,1,0,0,0,0,4,1,0,0,0,11,0,https://galefitgroup.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,52,0,0,0,66,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,https://dasonlineportaldersbb.web.app/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://help-community.42web.io/fV5EjH,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,https://www.anestinnature.com/jp.php,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,11,15,13,11,95,1,1,0,1657,0,27,7,23,0,1,0,0,1,0,3,1,0,0,0,19,2,http://thebarberco.co.uk/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,3,3,7,51,0,1,1,1109,0,1,1,2,0,0,0,0,1,0,4,0,0,0,0,0,1,https://tinyurl.com/2r2f2pxr,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,1,0,0,139,0,1,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,http://pancakeswaps.io,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,1,0,0,139,0,1,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,https://pancakeswaps.io/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,0,0,0,161,0,2,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,https://service-public-amendes.com/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,1,0,0,147,0,1,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,http://skefendrihaytamlubilar.renardinjunioar.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,https://impotgouv-amendes.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,https://impotgouv-amendes.com/app/,1
1,1,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,1,1,11,0,0,0,108,0,0,0,6,0,0,1,0,0,1,2,0,0,0,0,0,0,http://listkind.com/anchorihghf.sijwt?d4m1mldcrq22cys7jcdcw5ckc955yfbzwcbbb5c,1
1,1,1,0,0,1,0,1,1,0,0,7,14,0,0,63,0,0,52,21,40,46,1,1,1,6252,0,116,37,337,0,1,1,1,0,0,30,1,0,0,0,51,0,https://kitchenidea.co.uk/tmcb.nrn/pnci.php,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,476,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://bafybeiay6xqd5gfmoxtxwkstivxnghldkvqyrdup5d3sl67wep5qprfxgy.ipfs.cf-ipfs.com/qeny.html#a@b.com,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,476,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://pub-f31f09e1d5144cdda969fca56ca165b1.r2.dev/bitcoinx.html,1
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,40,0,0,2,0,7,27,1,1,0,5074,0,56,11,68,0,1,1,0,0,1,2,0,0,0,0,51,0,https://olx-pl.2738229.xyz,1
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,40,0,0,2,0,7,27,1,1,0,5074,0,56,11,68,0,1,1,0,0,1,2,0,0,0,0,51,0,https://olx-pl.832819.xyz,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,1,0,0,133,0,1,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,https://dbs-pay.info/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,176,0,1,0,11,0,0,0,0,0,0,1,0,0,0,0,0,2,http://xn--11-6kca3cguo9b4a.xn--p1ai/bitrix/redirect.php?goto=https://member-subscription-netflx.work.gd/?billingupdatex,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,226,0,1,0,5,0,0,0,0,0,0,5,0,0,0,0,1,0,http://redline.clicksolutions.me/onedrive/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://bov-mobile-app.web.app/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://bov-mobile-app.firebaseapp.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://verify-st66483.web.app/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://verify-st66483.firebaseapp.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,145,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,http://psertgood.com/,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,7,1,17,44,0,1,1,340,1,9,1,16,0,1,0,0,0,0,13,0,0,0,0,1,0,https://li-nk.cf/AjaOD,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,http://osmoticpurero.com/mnup9.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://login-ourtime.apps-members.workers.dev/,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,476,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://empty-mountain-e3dd.2rkec6vq.workers.dev/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,1,0,1,127,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,https://fasjkfl2.top/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,1,0,1,127,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,https://fasjkfl3.top/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,1,0,1,127,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,https://fasjkfl4.top/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,1,0,1,127,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,https://fasjkfl5.top/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,1,0,1,127,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,https://fasjkfl6.top/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,1,0,1,127,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,https://fasjkfl7.top/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,1,0,1,127,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,https://fasjkfl9.top/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,10,1,0,0,137,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,http://vps91141.hostwindsdns.com,1
1,1,1,0,0,1,0,1,0,0,0,3,5,0,0,6,0,0,3,9,15,18,1,1,1,2351,3,33,6,74,0,1,1,1,0,1,4,0,0,0,0,23,0,http://securedencryption.xyz,1
1,1,0,0,1,1,1,0,1,0,0,3,0,0,0,0,0,26,1,0,0,4,0,0,0,274,0,0,5,2,0,0,1,0,0,0,2,0,0,0,0,0,6,https://iquatang.com/wp/wp-content/plugins/llpqhkxcuv/CTC/GlobalSources/?email=redacted@threatwave.com,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,476,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,http://es.lngdirect-soportes.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,https://anestinnature.com/jp.php,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,1,0,0,170,0,2,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,https://bougiestyle.com/jp.php,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,15,1,1,0,233,0,5,1,8,0,0,0,0,0,0,2,0,0,0,0,1,0,https://gett-support-verify-info.start.page/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,15,1,1,0,233,0,5,1,8,0,0,0,0,0,0,2,0,0,0,0,1,0,https://verfyacounthelp.start.page/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.516quan.com/t/zhekou.php?url=https://unlockaccount.net,1
1,1,1,0,0,1,1,1,0,0,0,3,1,0,0,0,0,2,1,1,4,22,0,1,0,281,0,2,2,16,0,0,1,0,1,0,10,0,0,0,0,6,1,https://bafkreigpx6pufigg73eu3k5lgeuz2jsksstd3mnat5m2i42diyosjvq4la.ipfs.cf-ipfs.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,https://kyaa.info/lk29c,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,29,0,0,0,130,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,https://v24.one/limtm,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://seueducadorfinanceiro.com/wp-includes/widgets/b/aspx.php,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,https://aom.fntzw.com/jp,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,https://ount.happilyeccentric.com/jp,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,1,0,0,164,0,2,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,https://ount.yaodapao.com/jp,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,1,0,0,168,0,2,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,https://ount.taobao0371.com/jp,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,1,0,0,170,0,2,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,https://ount.autopoetser.com/jp,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://de-29300.web.app/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://de-29300.firebaseapp.com/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,109,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://grposlte.web.app/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,109,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://grposlte.firebaseapp.com/,1
