has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,URL,label
1,1,1,0,0,1,0,1,1,0,0,25,2,0,7,56,0,0,12,36,24,53,1,1,1,19756,0,139,233,594,0,1,1,0,1,1,19,1,0,1,12,49,0,http://highervisibility.com,0
1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,227,0,0,20,16,39,37,1,1,1,7406,0,207,26,78,20,1,1,0,1,0,12,1,0,0,0,123,0,http://livepocket.jp,0
1,1,0,0,1,1,0,1,0,0,0,11,0,0,0,54,0,0,33,10,23,63,1,1,1,9504,0,317,95,384,0,1,1,0,0,0,20,1,0,1,3,10,0,http://gooverseas.com,0
1,1,1,0,0,1,0,0,0,0,0,2,4,0,0,147,0,0,9,6,21,9,1,1,1,8680,1,180,10,129,3,1,1,0,0,1,8,1,0,0,0,16,0,http://idsociety.org,0
1,1,1,0,0,1,0,0,1,0,0,14,67,0,0,1835,0,0,35,19,38,58,1,1,1,42958,5,1861,90,299,0,1,1,0,1,1,11,1,0,1,63,1778,0,http://paris.cl,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,http://zerigo.net,0
1,1,1,0,0,1,0,0,0,0,0,2,13,0,0,22,0,27,12,33,22,35,1,1,1,8676,13,32,20,167,0,0,0,0,0,1,10,0,0,0,0,22,6,http://videodownloaderultimate.com,0
1,0,1,0,0,1,0,0,0,0,0,0,28,0,0,102,0,0,38,39,15,12,1,1,1,8373,0,129,41,300,0,1,0,0,1,0,29,0,0,0,0,20,0,http://commonsense.org,0
1,1,1,0,0,1,0,0,1,0,0,28,7,0,0,205,0,0,3,43,27,37,0,0,0,6481,2,349,89,433,0,1,1,0,0,1,4,1,0,0,0,6,0,http://atlantafed.org,0
1,1,1,0,1,1,0,1,1,0,0,20,13,0,34,208,0,0,18,58,18,44,1,1,1,14607,0,194,32,498,24,1,1,1,1,1,21,1,0,1,0,238,0,http://saferpay.com,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://bbvanet.com.mx,0
1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,19,0,5,1,0,0,13,0,0,0,2860,0,43,6,8,0,0,1,0,0,1,1,0,0,0,0,2,3,http://testfire.net,0
1,1,1,0,0,1,0,0,0,0,0,1,3,0,0,36,0,0,24,209,32,42,1,1,1,17091,1,319,179,550,16,1,1,0,0,1,8,1,0,0,0,72,0,http://figc.it,0
1,1,1,0,0,1,0,0,0,0,0,6,32,0,0,308,0,0,32,14,13,53,1,1,1,13569,31,421,38,218,0,1,0,0,0,1,33,1,0,1,1,538,0,http://wanderu.com,0
1,1,0,0,0,1,0,0,1,0,0,3,0,0,11,121,0,0,10,24,7,51,1,1,1,5598,0,165,15,57,0,0,1,0,1,1,9,0,0,0,0,127,0,http://mvcr.cz,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,44,20,42,1,1,1,8025,0,110,51,410,0,1,0,0,1,0,15,1,0,0,0,4,0,http://bibliu.com,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,44,1,0,0,475,0,6,2,11,0,0,0,0,0,0,1,0,0,0,0,4,0,http://netmyne.com,0
1,1,1,0,0,1,0,0,0,0,1,1,3,0,0,43,0,0,12,21,19,18,1,1,1,5127,0,102,21,141,21,1,1,0,1,0,16,0,0,0,1,60,0,http://augusta.edu,0
1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,14,0,0,28,22,34,10,1,1,1,5501,0,77,1,55,0,1,1,0,0,0,18,1,0,0,0,19,0,http://wabetainfo.com,0
1,1,1,0,0,1,0,0,1,0,0,1,4,0,23,67,0,0,40,22,25,95,1,1,0,8227,2,99,19,139,0,1,1,0,1,0,12,1,0,0,0,12,0,http://openshot.org,0
1,1,1,0,1,1,0,1,0,0,0,4,5,0,0,49,0,0,21,1,23,57,0,1,0,5481,1,200,3,314,0,0,1,0,0,1,21,1,0,0,0,23,0,http://breakingnews.ie,0
1,1,1,0,0,1,1,1,1,0,0,10,1,0,83,25,0,0,28,10,10,47,1,1,1,5666,0,119,8,114,0,0,1,0,1,1,6,0,0,0,0,5,0,http://filipinocupid.com,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,16,1,0,0,263,0,1,1,3,0,0,0,0,0,0,8,0,0,0,0,4,0,http://balena-cloud.com,0
1,1,0,0,1,1,1,0,0,0,0,8,0,0,0,192,0,0,34,1,67,30,1,0,1,5779,0,240,19,168,0,0,1,0,1,1,23,1,0,0,0,53,0,http://alaskapublic.org,0
1,1,1,0,0,1,1,0,1,0,0,8,10,0,0,190,0,0,18,38,10,58,1,1,1,13224,3,284,31,608,0,0,1,0,0,1,17,1,0,1,20,164,0,http://dcu.org,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,0,0,6,11,8,48,1,1,1,3437,0,60,23,116,0,0,0,0,1,0,12,1,0,0,0,0,0,http://webshare.io,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,4,0,11,12,0,1,0,1712,0,22,5,32,0,1,0,0,0,0,2,1,0,0,0,0,0,http://orangepower.co.uk,0
1,1,1,0,0,1,1,1,0,0,0,9,4,0,0,475,0,0,18,13,15,72,1,1,0,13103,1,485,153,237,150,1,1,0,1,1,17,1,0,1,250,6,0,http://gifdb.com,0
1,1,1,0,0,1,0,1,1,0,0,32,12,0,245,50,0,0,35,24,22,68,1,1,0,7038,2,67,3,50,3,1,1,0,1,1,32,1,0,1,3,33,0,http://one.org,0
1,1,1,0,1,1,0,0,1,0,0,7,16,0,6,77,0,0,9,48,10,45,1,1,1,12546,0,143,10,577,0,1,1,0,1,1,25,1,0,0,0,174,0,http://onguardonline.gov,0
1,1,1,0,0,1,0,0,0,0,0,6,3,0,0,134,0,0,19,121,29,36,1,1,0,7553,0,145,26,294,0,1,0,0,1,0,17,0,0,1,14,64,0,http://unbxd.io,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://firefoxusercontent.com,0
1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,10,1,36,42,1,1,0,613,0,8,1,139,1,1,0,0,0,0,19,0,0,1,1,7,0,http://slsp.sk,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,96,0,0,126,18,23,55,1,1,1,7719,0,111,1,237,0,0,0,0,1,0,20,1,0,1,3,10,0,http://adobe.de,0
1,1,1,0,0,1,0,0,1,0,0,4,4,0,0,646,0,0,19,4,35,59,0,1,1,12548,0,696,28,239,0,1,1,0,1,1,18,1,0,1,16,17,0,http://pgatoursuperstore.com,0
1,1,1,0,0,1,0,0,0,0,0,2,46,0,0,392,0,0,24,34,12,28,1,1,1,62792,5,605,36,494,1,1,1,0,1,1,15,1,0,0,0,280,0,http://quinnipiac.edu,0
1,1,0,0,1,1,0,0,1,0,0,7,0,0,0,28,1,11,11,0,8,21,0,0,0,14620,0,525,327,1038,0,0,1,0,1,1,4,0,0,0,0,332,2,http://spriters-resource.com,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,13,0,0,51,1,0,1,693,0,24,0,24,0,1,0,0,0,0,9,0,0,0,0,9,0,http://glifeblog.com,0
1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,5,2,9,4,4,6,50,1,1,1,1253,1,28,2,46,0,1,1,0,0,1,3,1,0,0,0,25,2,http://powershellgallery.com,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,8,0,0,0,54,0,0,2,2,0,0,0,0,1,0,13,0,0,0,0,0,0,http://didox.uz,0
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,56,0,0,10,17,0,18,1,1,1,3567,0,68,1,42,0,0,1,0,0,1,13,0,0,0,0,4,0,http://fosdem.org,0
1,1,1,0,1,1,0,1,1,0,0,6,3,0,0,56,0,0,10,36,12,40,1,0,0,2143,3,115,17,97,0,1,1,0,0,1,16,1,0,0,0,42,0,http://bootsnipp.com,0
1,1,1,0,0,1,0,0,1,0,0,22,10,0,0,91,0,0,22,46,12,47,1,1,1,9579,3,161,5,156,0,1,1,0,1,0,18,1,0,0,0,9,0,http://123test.com,0
1,1,1,0,1,1,0,0,0,0,0,2,5,0,0,70,0,0,45,11,31,47,1,1,0,4443,0,95,16,236,7,1,1,0,0,0,30,1,0,0,0,66,0,http://bloggingwizard.com,0
1,1,1,0,0,1,0,0,0,0,0,1,3,0,0,51,0,0,12,61,59,62,1,1,1,21910,0,841,109,362,65,1,1,0,1,0,28,1,0,1,216,80,0,http://brasil247.com,0
1,1,1,0,0,1,0,0,0,0,0,1,9,0,0,0,0,0,14,0,17,61,0,1,1,1302,2,64,0,575,0,0,1,0,0,0,28,0,0,0,0,231,0,http://jobstreet.com.sg,0
1,1,1,0,0,1,0,0,1,0,1,10,8,0,0,40,0,0,18,1,20,52,1,1,1,7915,7,96,41,112,0,1,1,0,1,1,15,1,0,1,27,64,0,http://greenvelope.com,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,13,0,0,51,1,0,1,689,0,24,0,24,0,1,0,0,0,0,9,0,0,0,0,9,0,http://activoblog.com,0
1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,12,0,0,7,13,6,8,1,1,1,2673,1,26,3,62,0,1,0,0,1,0,16,1,0,0,3,17,0,http://divviup.org,0
1,0,1,0,0,1,0,0,0,0,1,0,14,0,0,0,0,0,5,20,5,52,1,1,1,8587,10,75,54,305,0,1,1,0,1,0,13,0,0,0,10,26,0,http://deebcards-themier.com,0
1,1,1,0,0,1,1,1,1,0,0,11,1,0,18,224,18,120,9,211,50,67,1,1,1,20749,0,585,211,1370,0,0,1,0,1,0,18,0,0,0,0,1159,18,http://sprzedajemy.pl,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://oliveyoung.co.kr,0
1,1,1,0,1,1,1,0,1,0,0,20,11,0,0,117,18,64,53,47,72,14,1,1,1,23257,7,212,36,520,16,1,1,0,1,1,32,1,0,0,0,62,7,http://agilealliance.org,0
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,83,0,0,6,1,14,77,1,1,0,10262,0,167,73,611,0,0,1,0,0,1,6,1,0,0,0,242,0,http://camwhorescloud.com,0
1,0,1,0,0,1,0,0,0,0,0,0,7,0,0,101,0,0,16,65,10,75,1,1,1,24988,2,62,20,148,0,1,0,0,0,0,29,0,0,1,32,35,0,http://tagged.reviews,0
1,1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,14,3,17,41,0,1,0,1139,0,3,4,24,0,1,0,0,0,0,3,0,0,0,0,0,0,http://monespaceveto.com,0
1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,156,0,0,16,242,14,24,1,1,1,37172,0,348,95,440,88,1,0,0,1,1,24,1,0,1,0,186,0,http://wn.de,0
1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,29,0,0,32,0,23,27,0,1,1,4654,0,124,26,295,0,1,1,0,0,1,17,1,0,0,0,120,0,http://tellygossips.net,0
1,1,1,0,0,1,0,0,1,0,0,2,2,0,0,38,0,0,67,0,4,58,1,1,1,8032,1,62,35,406,0,1,1,0,0,1,30,1,0,0,0,23,0,http://uznayvse.ru,0
1,1,1,0,1,1,1,0,1,0,0,20,3,0,0,144,0,0,42,9,74,103,0,1,1,8579,1,239,30,136,18,1,1,0,0,1,19,1,0,0,0,43,0,http://pharmaceutical-technology.com,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,22,11,58,1,1,0,3202,0,87,27,121,0,1,0,0,1,0,12,1,0,0,0,1,0,http://symbionetworks.com,0
1,1,1,0,1,1,0,0,1,0,0,4,8,0,41,210,0,0,16,14,24,20,1,1,0,13726,3,246,35,121,0,1,1,0,0,1,17,1,0,1,12,88,0,http://fh-koeln.de,0
1,1,1,0,1,1,1,0,1,0,0,98,41,0,0,17,0,0,19,29,61,41,0,0,1,10207,32,150,50,478,0,1,1,0,0,1,14,1,0,0,0,131,0,http://bangkokair.com,0
1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,119,0,0,6,14,11,40,1,1,1,5305,0,157,19,132,0,1,0,0,1,0,4,0,0,0,0,24,0,http://wtamu.edu,0
1,1,1,0,0,1,0,0,0,0,0,1,19,1,0,0,0,0,10,1,59,67,0,0,0,614,1,34,36,183,0,0,0,0,1,0,12,0,0,1,2,9,0,http://phongvu.vn,0
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,7,0,0,15,0,26,32,1,1,0,1241,1,73,28,84,0,1,1,0,0,1,6,1,0,0,0,8,0,http://javtorrent.me,0
1,1,1,0,0,1,0,0,1,0,0,4,4,0,0,54,0,0,22,0,8,51,0,0,0,1480,0,64,20,238,0,1,1,0,0,1,16,1,0,0,0,6,0,http://france-voyage.com,0
1,1,1,0,1,1,0,0,1,0,0,5,2,0,0,58,0,0,10,7,29,73,1,1,1,3676,0,71,12,141,0,1,1,0,0,0,17,1,0,1,8,39,0,http://infocamere.it,0
1,1,0,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,12,36,12,32,1,1,1,17031,0,234,10,706,0,1,1,0,1,1,8,0,0,0,6,23,0,http://uiscom.ru,0
1,1,1,0,0,1,0,0,0,0,0,8,29,0,0,180,0,0,24,105,20,22,1,0,1,18877,10,247,20,300,0,1,1,0,0,1,4,1,0,0,0,136,0,http://nlb.gov.sg,0
1,1,1,0,1,1,0,0,1,0,0,12,3,0,24,275,0,0,2,20,2,73,1,1,1,5695,1,309,27,143,0,0,1,1,0,1,8,1,0,0,0,12,0,http://domserver.de,0
1,1,1,0,0,1,0,0,0,0,0,11,19,0,0,155,0,0,62,36,45,64,1,1,0,2817,17,138,34,107,0,1,1,0,0,0,28,1,0,0,0,105,0,http://autovit.ro,0
1,1,1,0,0,1,0,0,1,0,0,8,751,0,0,2348,0,0,31,80,16,59,1,1,1,412633,561,2423,224,2414,77,1,1,0,1,1,11,1,0,1,5,1982,0,http://uprinting.com,0
1,1,1,0,0,1,0,0,1,0,0,2,80,0,0,261,0,0,41,217,8,57,1,1,1,26883,42,375,115,353,0,1,1,0,0,1,32,1,0,1,460,641,0,http://canon.co.uk,0
1,1,1,0,0,1,0,0,0,0,0,2,30,0,0,70,0,0,16,88,12,56,1,1,1,5101,8,158,35,132,13,0,1,0,1,1,23,1,0,0,0,105,0,http://outdoorsy.com,0
1,1,0,0,1,1,0,0,1,0,1,6,0,0,0,111,0,0,40,27,31,59,1,1,0,5232,0,144,12,251,4,0,1,0,1,1,31,1,0,0,1,86,0,http://rackforest.hu,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,26,8,32,1,1,0,5826,0,40,40,214,0,0,0,0,0,0,4,1,0,0,4,0,0,http://covet.pics,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,3,31,9,8,0,1,1,10591,0,110,52,351,0,1,0,0,1,0,18,1,0,1,76,15,0,http://enlisted.net,0
1,1,1,0,0,1,1,1,1,0,0,24,11,0,14,192,0,0,4,33,74,36,1,1,0,15138,4,230,27,239,0,0,1,1,1,1,14,1,0,0,0,35,0,http://din.de,0
1,1,1,0,0,1,0,0,1,0,0,5,5,0,0,35,0,0,17,18,14,28,0,1,1,4436,4,66,12,77,0,1,1,0,1,1,16,1,0,0,0,30,0,http://khotkovo.net,0
1,1,1,0,0,1,0,0,0,0,0,1,9,0,0,17,0,0,10,31,35,28,0,0,0,1591,8,49,3,62,0,1,1,0,0,1,10,1,0,0,0,7,0,http://eniro.se,0
1,1,1,0,1,1,0,0,0,0,0,2,1,0,0,130,0,0,16,4,32,35,0,1,1,11538,0,263,61,285,0,1,1,0,0,1,22,1,0,0,0,5,0,http://rtr-vesti.ru,0
1,1,1,1,0,1,0,0,1,0,0,3,3,2,147,161,0,0,14,29,33,32,0,1,1,7256,2,208,11,148,0,1,1,0,0,1,4,1,0,1,0,275,0,http://playtech.com,0
1,1,1,0,0,1,0,0,0,0,0,4,10,0,0,130,0,0,98,26,34,66,1,1,1,5606,2,170,2,348,0,1,1,0,0,1,20,0,0,1,5,96,0,http://fewo-direkt.de,0
1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,38,0,0,5,17,3,14,1,1,0,5867,1,63,5,72,0,1,1,0,1,1,20,1,0,1,4,17,0,http://poison.org,0
1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,3,28,8,125,1,1,1,8363,0,55,42,715,41,1,1,0,0,0,12,1,0,0,0,4,0,http://nic.bet,0
1,0,1,0,0,1,0,0,0,0,0,0,21,0,0,53,0,0,1,144,3,14,1,1,1,7209,0,174,80,240,0,0,0,0,1,0,3,0,0,0,0,32,0,http://desandro.com,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,http://nameserver3.co.za,0
1,1,1,0,0,1,0,1,1,0,1,14,3,0,0,19,0,0,12,27,28,69,1,1,1,4991,1,62,6,67,0,1,1,0,1,0,22,1,0,0,0,21,0,http://topresume.com,0
1,1,1,0,1,1,0,1,1,0,0,31,14,0,274,0,0,0,6,55,18,56,1,1,1,9859,14,99,89,316,0,1,1,0,1,1,12,1,0,0,0,35,0,http://overture.com,0
1,1,1,0,0,1,1,1,1,0,0,9,2,0,0,111,0,0,9,49,11,30,1,1,1,13676,0,146,45,148,24,1,1,0,0,1,22,1,0,0,0,181,0,http://animeflv.bz,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,13,0,0,51,1,0,1,683,0,24,0,24,0,1,0,0,0,0,9,0,0,0,0,9,0,http://ssnblog.com,0
1,1,1,0,0,1,0,1,1,0,0,21,19,0,0,66,0,0,22,36,5,60,1,1,1,9560,3,92,19,170,8,1,1,0,1,1,20,1,0,1,15,65,0,http://sentencingproject.org,0
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,226,0,0,9,98,18,17,0,0,1,7907,0,334,2,238,0,0,1,0,0,1,5,0,0,0,0,467,0,http://meijuwo.net,0
1,1,1,0,1,1,1,0,1,0,1,8,3,0,0,274,0,0,3,5,23,48,1,1,1,19738,1,390,199,1100,0,1,1,1,0,1,6,1,0,0,0,499,0,http://adultprime.com,0
1,1,1,0,0,1,0,0,0,0,0,102,8,0,0,213,0,0,16,27,43,36,1,1,1,11925,6,352,73,783,0,1,1,0,0,1,24,0,0,0,0,168,0,http://animexin.vip,0
1,1,1,0,0,1,0,0,1,0,1,6,9,0,0,26,0,0,28,14,234,60,1,1,1,2515,0,32,6,95,3,1,1,0,0,0,12,1,0,0,0,15,0,http://britishpathe.com,0
1,1,0,0,1,1,0,1,1,0,0,9,0,0,0,97,0,0,46,22,76,50,1,1,1,10662,0,203,30,168,0,1,1,0,0,0,23,1,0,0,0,92,0,http://monthlyreview.org,0
1,1,1,0,1,1,0,0,0,0,0,2,1,0,0,123,0,0,1,8,6,27,1,1,1,2436,1,205,57,202,0,1,0,0,0,1,6,1,0,0,0,35,0,http://160.com,0
1,1,1,0,0,1,1,0,1,0,0,14,4,0,2,18,0,0,4,10,29,37,1,1,0,1888,2,30,1,81,0,1,1,1,0,1,13,1,0,0,0,3,0,http://dropgalaxy.com,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,9,0,0,0,40,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,http://privilegemovies.com,0
1,1,1,0,0,1,1,0,1,0,0,6,2,0,0,60,0,0,30,20,21,49,0,1,1,7239,0,181,34,190,0,1,1,0,0,1,20,1,0,0,0,61,0,http://lrepacks.net,0
1,1,1,0,0,1,0,1,1,0,0,4,5,0,0,42,0,0,24,17,25,65,1,1,1,7926,3,190,54,388,31,1,1,0,1,0,22,1,0,0,0,102,0,http://tripstodiscover.com,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://iffco.com,0
1,1,1,0,1,1,0,0,0,0,0,2,4,0,0,105,0,0,27,2,34,18,0,1,1,8802,2,146,48,462,18,1,1,0,0,1,12,1,0,0,0,114,0,http://whufc.com,0
1,1,1,0,0,1,0,0,1,0,0,2,6,0,2,19,0,0,100,10,9,20,1,1,1,2416,5,30,12,34,8,1,1,0,1,1,16,1,0,0,0,9,0,http://konicaminolta.com,0
1,1,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,3,34,8,10,0,1,1,2627,0,56,29,135,0,1,1,0,1,0,11,1,0,0,2,8,0,http://yahoo-inc.com,0
1,0,1,0,0,1,0,0,0,0,0,0,15,0,0,98,0,0,11,19,14,45,1,1,1,7126,15,158,24,236,0,1,0,0,0,0,19,1,0,0,0,190,0,http://reut.rs,0
1,1,0,0,1,1,0,1,1,0,0,19,0,0,0,108,0,0,40,20,43,111,1,1,1,5294,0,151,28,671,0,1,1,1,1,1,10,1,0,0,0,152,0,http://as.net.id,0
1,1,1,0,0,1,0,0,1,0,0,4,3,0,0,80,0,0,17,181,13,33,1,1,1,13860,0,187,3,209,0,1,1,0,0,1,12,1,0,0,0,25,0,http://infoseek.com,0
1,1,1,0,0,1,0,1,0,0,0,1,12,1,0,158,0,0,25,87,17,54,1,1,1,6381,0,67,150,219,0,1,1,0,0,0,23,1,0,1,14,46,0,http://devfolio.co,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,4,0,6,17,1,1,0,428,0,16,6,48,0,1,0,0,0,0,5,0,0,0,0,6,0,http://flat-ads.com,0
1,1,1,0,1,1,0,1,1,0,0,7,2,0,0,164,4,22,6,95,4,43,1,1,1,18410,0,482,99,612,54,1,1,0,0,1,8,1,0,0,0,194,2,http://saashub.com,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,13,0,0,51,1,0,1,703,0,24,0,24,0,1,0,0,0,0,9,0,0,0,0,9,0,http://activosblog.com,0
1,1,1,0,0,1,0,0,0,0,0,2,22,0,0,84,0,0,20,127,13,57,1,1,1,9398,9,85,20,319,0,1,1,0,0,0,33,1,0,0,0,71,0,http://hostgator.cl,0
1,1,1,0,0,1,0,0,0,0,0,1,10,0,0,159,0,0,9,7,15,15,1,1,0,7180,0,186,14,226,0,1,1,0,0,1,3,1,0,0,0,21,0,http://bb.org.bd,0
1,1,1,0,0,1,0,0,1,0,0,3,1,0,0,248,0,0,2,2,7,52,0,0,0,17555,0,332,4,67,0,0,1,0,0,0,19,0,0,0,0,249,0,http://2findlocal.com,0
1,1,1,0,0,1,0,0,0,0,0,1,18,0,0,69,0,0,14,8,30,18,0,1,1,6942,8,99,18,495,0,1,1,0,1,0,10,1,0,0,0,123,0,http://equifax.co.cr,0
1,1,1,0,1,1,0,0,0,0,0,8,1,0,0,82,0,0,6,10,6,20,1,1,1,3561,1,93,19,207,0,1,1,0,0,1,12,1,0,0,0,14,0,http://jlab.org,0
1,1,0,0,1,1,0,0,1,0,0,12,0,0,0,105,0,0,8,7,123,6,0,0,0,4604,0,194,50,458,0,0,1,0,0,0,11,0,0,0,0,6,0,http://sust.edu.cn,0
1,1,1,0,0,1,0,0,1,0,0,15,9,0,0,150,0,0,84,1,72,77,1,1,1,6367,8,169,10,408,7,1,1,0,0,1,24,0,0,0,0,31,0,http://expedia.mx,0
1,1,1,0,0,1,0,0,0,0,0,1,7,0,0,81,0,0,5,39,13,28,1,1,0,7382,0,116,17,126,0,1,1,0,1,0,6,1,0,1,4,81,0,http://apsu.edu,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,0,41,0,31,52,1,0,0,265,0,16,3,25,0,1,0,0,1,0,23,0,0,0,0,8,0,http://educamos.com,0
1,1,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,1,0,1,8,6,0,0,0,268,0,27,1,13,0,0,1,0,0,0,2,0,0,0,0,8,1,http://nauseouschangeable.com,0
1,1,1,0,0,1,0,0,0,0,0,2,23,0,0,0,0,0,12,65,19,50,1,1,1,6017,23,73,116,452,0,1,0,0,0,1,20,0,0,0,0,93,0,http://supersummary.com,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,99,0,0,18,8,7,36,1,1,1,4214,0,122,32,251,0,1,0,0,0,0,11,1,0,0,0,10,0,http://oetiker.ch,0
1,1,1,0,0,1,0,0,0,0,0,2,2,0,37,455,0,0,60,18,9,55,1,1,1,7388,0,490,26,195,21,1,1,0,0,1,23,1,0,1,0,85,0,http://kuka.com,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,34,0,0,0,75,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,http://onevasco.com,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,13,0,0,51,1,0,1,703,0,24,0,24,0,1,0,0,0,0,9,0,0,0,0,9,0,http://thelateblog.com,0
1,1,1,0,1,1,0,0,1,0,0,16,11,0,42,74,0,0,11,16,13,27,1,1,1,6365,3,87,8,194,0,0,1,0,0,1,8,1,0,0,0,88,0,http://bpifrance.fr,0
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,22,0,0,18,20,14,29,1,1,1,3670,1,52,10,141,4,0,0,0,0,0,28,1,0,0,0,29,0,http://levigo.com,0
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,22,0,0,9,22,6,70,1,1,0,7968,0,70,15,115,0,1,0,0,0,0,21,1,0,0,0,659,0,http://gtk.org,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33,0,0,27,0,31,55,0,0,1,2179,0,54,16,122,0,1,0,0,1,0,22,1,0,0,0,14,0,http://flothemes.com,0
1,1,1,0,1,1,0,1,0,0,0,3,2,0,0,231,0,0,38,27,32,61,1,1,1,9097,2,82,45,294,0,1,1,0,1,1,14,1,0,0,0,49,0,http://luzuk.com,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,17,49,0,0,0,49,0,0,0,2,0,0,0,0,1,0,7,0,0,0,0,0,0,http://epix.com,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,1,4,38,0,0,0,282,0,4,1,3,0,0,0,0,0,0,11,0,0,0,0,0,0,http://9xbuddy.in,0
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,24,0,0,24,0,30,43,1,1,1,8378,1,109,65,685,1,0,0,0,1,0,4,1,0,0,0,10,0,http://gate.com,0
1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,22,20,19,80,1,1,1,4974,2,15,23,176,0,0,0,0,0,0,16,0,0,0,0,3,0,http://einstein.com,0
1,1,1,0,0,1,0,0,1,0,0,8,3,0,0,9,3,7,25,2,24,46,1,1,1,5526,1,121,88,364,0,1,1,0,0,0,11,1,0,0,0,22,1,http://expandedramblings.com,0
